borrower_id,doc_type,file_name,status,quality_score,note
B10108,income_document,b10108_income_document.pdf,verified,54,Structured checks passed
B10108,business_document,b10108_business_document.pdf,verified,57,Structured checks passed
B10109,identity,b10109_identity.pdf,suspicious,77,OCR pending — status from structured verification
B10109,bank_statement,b10109_bank_statement.pdf,verified,63,Structured checks passed
B10109,income_document,b10109_income_document.pdf,verified,63,Structured checks passed
B10110,identity,b10110_identity.pdf,verified,59,Structured checks passed
B10110,bank_statement,b10110_bank_statement.pdf,verified,65,Structured checks passed
B10110,income_document,b10110_income_document.pdf,verified,55,Structured checks passed
B10110,salary_slip,b10110_salary_slip.pdf,verified,56,Structured checks passed
B10111,identity,b10111_identity.pdf,verified,52,Structured checks passed
B10111,bank_statement,b10111_bank_statement.pdf,suspicious,68,OCR pending — status from structured verification
B10111,income_document,b10111_income_document.pdf,suspicious,59,OCR pending — status from structured verification
B10111,business_document,b10111_business_document.pdf,suspicious,71,OCR pending — status from structured verification
B10112,identity,b10112_identity.pdf,verified,70,Structured checks passed
B10112,bank_statement,b10112_bank_statement.pdf,verified,72,Structured checks passed
B10112,income_document,b10112_income_document.pdf,verified,72,Structured checks passed
B10112,salary_slip,b10112_salary_slip.pdf,verified,70,Structured checks passed
B10113,identity,b10113_identity.pdf,verified,70,Structured checks passed
B10113,bank_statement,b10113_bank_statement.pdf,verified,77,Structured checks passed
B10113,income_document,b10113_income_document.pdf,verified,59,Structured checks passed
B10114,identity,b10114_identity.pdf,verified,93,Structured checks passed
B10114,bank_statement,b10114_bank_statement.pdf,verified,76,Structured checks passed
B10114,income_document,b10114_income_document.pdf,verified,78,Structured checks passed
B10115,identity,b10115_identity.pdf,suspicious,49,OCR pending — status from structured verification
B10115,bank_statement,b10115_bank_statement.pdf,verified,67,Structured checks passed
B10115,income_document,b10115_income_document.pdf,verified,60,Structured checks passed
B10115,business_document,b10115_business_document.pdf,verified,49,Structured checks passed
B10116,identity,b10116_identity.pdf,suspicious,64,OCR pending — status from structured verification
B10116,bank_statement,b10116_bank_statement.pdf,suspicious,69,OCR pending — status from structured verification
B10116,income_document,b10116_income_document.pdf,needs_review,63,OCR pending — status from structured verification
B10116,salary_slip,b10116_salary_slip.pdf,needs_review,62,OCR pending — status from structured verification
B10117,identity,b10117_identity.pdf,verified,71,Structured checks passed
B10117,bank_statement,b10117_bank_statement.pdf,needs_review,64,OCR pending — status from structured verification
B10117,income_document,b10117_income_document.pdf,needs_review,71,OCR pending — status from structured verification
B10118,identity,b10118_identity.pdf,suspicious,56,OCR pending — status from structured verification
B10118,bank_statement,b10118_bank_statement.pdf,suspicious,69,OCR pending — status from structured verification
B10118,income_document,b10118_income_document.pdf,verified,50,Structured checks passed
B10119,identity,b10119_identity.pdf,verified,67,Structured checks passed
B10119,bank_statement,b10119_bank_statement.pdf,verified,58,Structured checks passed
B10119,income_document,b10119_income_document.pdf,verified,69,Structured checks passed
B10119,salary_slip,b10119_salary_slip.pdf,verified,52,Structured checks passed
B10120,identity,b10120_identity.pdf,needs_review,70,OCR pending — status from structured verification
B10120,bank_statement,b10120_bank_statement.pdf,needs_review,65,OCR pending — status from structured verification
B10120,income_document,b10120_income_document.pdf,needs_review,72,OCR pending — status from structured verification
B10121,identity,b10121_identity.pdf,verified,63,Structured checks passed
B10121,bank_statement,b10121_bank_statement.pdf,verified,53,Structured checks passed
B10121,income_document,b10121_income_document.pdf,verified,51,Structured checks passed
B10121,business_document,b10121_business_document.pdf,verified,70,Structured checks passed
B10122,identity,b10122_identity.pdf,verified,67,Structured checks passed
B10122,bank_statement,b10122_bank_statement.pdf,verified,74,Structured checks passed
B10122,income_document,b10122_income_document.pdf,verified,78,Structured checks passed
B10123,identity,b10123_identity.pdf,verified,92,Structured checks passed
B10123,bank_statement,b10123_bank_statement.pdf,verified,99,Structured checks passed
B10123,income_document,b10123_income_document.pdf,verified,99,Structured checks passed
B10123,salary_slip,b10123_salary_slip.pdf,verified,97,Structured checks passed
B10124,identity,b10124_identity.pdf,suspicious,36,OCR pending — status from structured verification
B10124,bank_statement,b10124_bank_statement.pdf,suspicious,48,OCR pending — status from structured verification
B10124,income_document,b10124_income_document.pdf,verified,33,Structured checks passed
B10124,business_document,b10124_business_document.pdf,suspicious,49,OCR pending — status from structured verification
B10125,identity,b10125_identity.pdf,verified,49,Structured checks passed
B10125,bank_statement,b10125_bank_statement.pdf,verified,48,Structured checks passed
B10125,income_document,b10125_income_document.pdf,verified,47,Structured checks passed
B10126,identity,b10126_identity.pdf,verified,56,Structured checks passed
B10126,bank_statement,b10126_bank_statement.pdf,suspicious,58,OCR pending — status from structured verification
B10126,income_document,b10126_income_document.pdf,needs_review,57,OCR pending — status from structured verification
B10127,identity,b10127_identity.pdf,needs_review,63,OCR pending — status from structured verification
B10127,bank_statement,b10127_bank_statement.pdf,verified,64,Structured checks passed
B10127,income_document,b10127_income_document.pdf,verified,47,Structured checks passed
B10127,salary_slip,b10127_salary_slip.pdf,verified,46,Structured checks passed
B10128,identity,b10128_identity.pdf,suspicious,55,OCR pending — status from structured verification
B10128,bank_statement,b10128_bank_statement.pdf,verified,49,Structured checks passed
B10128,income_document,b10128_income_document.pdf,needs_review,49,OCR pending — status from structured verification
B10128,business_document,b10128_business_document.pdf,verified,37,Structured checks passed
B10129,identity,b10129_identity.pdf,suspicious,63,OCR pending — status from structured verification
B10129,bank_statement,b10129_bank_statement.pdf,verified,62,Structured checks passed
B10129,income_document,b10129_income_document.pdf,needs_review,66,OCR pending — status from structured verification
B10130,identity,b10130_identity.pdf,verified,54,Structured checks passed
B10130,bank_statement,b10130_bank_statement.pdf,verified,65,Structured checks passed
B10130,income_document,b10130_income_document.pdf,needs_review,65,OCR pending — status from structured verification
B10130,business_document,b10130_business_document.pdf,verified,68,Structured checks passed
B10131,identity,b10131_identity.pdf,verified,57,Structured checks passed
B10131,bank_statement,b10131_bank_statement.pdf,needs_review,63,OCR pending — status from structured verification
B10131,income_document,b10131_income_document.pdf,suspicious,62,OCR pending — status from structured verification
B10132,identity,b10132_identity.pdf,needs_review,69,OCR pending — status from structured verification
B10132,bank_statement,b10132_bank_statement.pdf,verified,82,Structured checks passed
B10132,income_document,b10132_income_document.pdf,verified,71,Structured checks passed
B10132,salary_slip,b10132_salary_slip.pdf,verified,84,Structured checks passed
B10133,identity,b10133_identity.pdf,verified,42,Structured checks passed
B10133,bank_statement,b10133_bank_statement.pdf,verified,54,Structured checks passed
B10133,income_document,b10133_income_document.pdf,verified,49,Structured checks passed
B10133,salary_slip,b10133_salary_slip.pdf,verified,44,Structured checks passed
B10134,identity,b10134_identity.pdf,needs_review,75,OCR pending — status from structured verification
B10134,bank_statement,b10134_bank_statement.pdf,needs_review,78,OCR pending — status from structured verification
B10134,income_document,b10134_income_document.pdf,verified,67,Structured checks passed
B10135,identity,b10135_identity.pdf,verified,70,Structured checks passed
B10135,bank_statement,b10135_bank_statement.pdf,verified,84,Structured checks passed
B10135,income_document,b10135_income_document.pdf,verified,81,Structured checks passed
B10135,business_document,b10135_business_document.pdf,verified,77,Structured checks passed
B10136,identity,b10136_identity.pdf,verified,76,Structured checks passed
B10136,bank_statement,b10136_bank_statement.pdf,verified,78,Structured checks passed
