borrower_id,month,label,income,expenses,debt,transactions,bounced,disputed
B10093,5,M-1,38412,29314,18486,41,0,0
B10094,0,M-6,32067,18419,10820,65,0,0
B10094,1,M-5,30982,15435,4350,33,0,0
B10094,2,M-4,34683,21836,13339,48,0,0
B10094,3,M-3,35742,22854,5853,55,0,0
B10094,4,M-2,36950,20392,18052,58,0,0
B10094,5,M-1,38425,19236,7210,78,0,0
B10095,0,M-6,33284,28082,7820,85,0,0
B10095,1,M-5,32075,18285,36894,67,0,0
B10095,2,M-4,35522,33340,44728,82,0,0
B10095,3,M-3,34323,16567,9213,85,0,0
B10095,4,M-2,33013,18020,18943,49,0,0
B10095,5,M-1,31047,29137,13380,28,0,0
B10096,0,M-6,64859,36383,16053,36,0,0
B10096,1,M-5,58118,39280,15462,30,0,0
B10096,2,M-4,65860,41457,22686,76,0,0
B10096,3,M-3,67167,32539,8158,27,0,0
B10096,4,M-2,58413,30306,14705,44,1,0
B10096,5,M-1,66325,45714,13314,70,0,0
B10097,0,M-6,58381,37998,13849,49,0,0
B10097,1,M-5,59366,28038,13753,55,0,0
B10097,2,M-4,53152,41813,19211,44,0,0
B10097,3,M-3,51940,35642,9241,78,0,0
B10097,4,M-2,57313,26329,9703,84,0,0
B10097,5,M-1,55416,28931,11693,59,0,0
B10098,0,M-6,58726,45261,22768,71,0,0
B10098,1,M-5,57382,35733,29837,60,0,0
B10098,2,M-4,66346,31633,8531,74,0,0
B10098,3,M-3,57826,35148,12074,57,0,0
B10098,4,M-2,59005,28064,22682,73,0,0
B10098,5,M-1,57597,40956,26556,50,0,0
B10099,0,M-6,66600,48983,17279,65,0,0
B10099,1,M-5,69482,53989,19463,52,0,0
B10099,2,M-4,65449,31877,17300,25,0,0
B10099,3,M-3,72678,33010,13963,39,0,0
B10099,4,M-2,74135,40586,26368,27,0,0
B10099,5,M-1,78867,46838,30702,57,0,0
B10100,0,M-6,48057,29861,18757,28,0,0
B10100,1,M-5,50859,48020,58271,70,0,0
B10100,2,M-4,45295,40147,39697,36,0,0
B10100,3,M-3,50248,24235,37718,86,0,0
B10100,4,M-2,45517,43060,67347,33,0,0
B10100,5,M-1,47686,34545,57858,38,0,0
B10101,0,M-6,22430,20548,8905,74,0,0
B10101,1,M-5,28991,24226,30832,47,0,0
B10101,2,M-4,30081,23087,16564,28,0,0
B10101,3,M-3,30470,20172,12047,56,0,0
B10101,4,M-2,36319,22907,29156,26,0,0
B10101,5,M-1,36993,19382,25393,86,0,0
B10102,0,M-6,43883,34844,21599,53,0,0
B10102,1,M-5,51749,25265,17070,30,0,0
B10102,2,M-4,44790,22110,6052,26,0,0
B10102,3,M-3,47227,29272,19460,25,0,0
B10102,4,M-2,48527,38061,17626,76,0,0
B10102,5,M-1,47186,24719,20061,49,0,0
B10103,0,M-6,37278,26056,9186,79,0,0
B10103,1,M-5,46321,43709,30453,83,0,0
B10103,2,M-4,47073,32531,34590,40,0,0
B10103,3,M-3,41244,38031,43509,31,0,0
B10103,4,M-2,49618,23053,56340,46,0,0
B10103,5,M-1,45094,26614,44588,68,0,0
B10104,0,M-6,36662,18761,50033,70,0,0
B10104,1,M-5,33652,29087,26650,70,0,0
B10104,2,M-4,33366,31383,19107,78,0,0
B10104,3,M-3,32616,26626,41346,70,0,0
B10104,4,M-2,31896,28155,11926,56,0,0
B10104,5,M-1,34675,32670,34303,80,0,0
B10105,0,M-6,13538,6699,10520,78,0,0
B10105,1,M-5,13801,10574,10159,25,0,0
B10105,2,M-4,14015,7162,13979,84,0,0
B10105,3,M-3,15330,11396,20710,56,0,0
B10105,4,M-2,17935,8919,13034,49,0,0
B10105,5,M-1,20141,16140,7303,33,0,0
B10106,0,M-6,54221,25097,9708,80,0,0
B10106,1,M-5,57271,28462,19880,63,0,0
B10106,2,M-4,59055,41645,16657,60,0,0
B10106,3,M-3,59874,40560,10245,54,0,0
B10106,4,M-2,69650,47835,29500,34,0,0
B10106,5,M-1,61185,41015,12874,66,0,0
B10107,0,M-6,48786,37636,17632,49,0,0
B10107,1,M-5,53204,36571,13251,54,0,0
B10107,2,M-4,49039,28144,14251,43,0,0
B10107,3,M-3,53310,33703,19204,85,0,0
B10107,4,M-2,45513,30606,6681,44,0,0
B10107,5,M-1,49926,37237,17542,29,0,0
B10108,0,M-6,8936,8013,12189,83,0,0
B10108,1,M-5,9857,4719,997,54,0,0
B10108,2,M-4,9138,4602,5137,71,0,0
B10108,3,M-3,9637,4379,6113,37,0,0
B10108,4,M-2,10196,9168,5872,84,0,0
B10108,5,M-1,9414,7858,3938,55,0,0
B10109,0,M-6,12058,6622,15510,77,0,0
B10109,1,M-5,13106,9189,5110,89,0,0
B10109,2,M-4,14120,10834,6065,33,0,0
B10109,3,M-3,13738,12985,19918,52,0,0
B10109,4,M-2,16786,8317,2532,51,0,0
B10109,5,M-1,16988,13024,6105,46,0,0
B10110,0,M-6,31132,25175,42657,29,0,0
B10110,1,M-5,32115,29407,25081,26,0,0
B10110,2,M-4,34503,27546,8890,27,0,0
B10110,3,M-3,35484,30062,33284,73,0,0
B10110,4,M-2,35466,28101,40904,88,0,0
B10110,5,M-1,34894,28801,19911,75,0,0
B10111,0,M-6,20749,15607,9850,53,0,0
B10111,1,M-5,21565,11903,24590,80,0,0
B10111,2,M-4,23951,16120,28070,53,0,0
B10111,3,M-3,24706,17035,19933,54,0,0
B10111,4,M-2,30499,16410,22497,86,0,0
B10111,5,M-1,28832,17040,13468,82,0,0
B10112,0,M-6,44848,33979,11548,82,0,0
B10112,1,M-5,49775,24357,7633,32,0,0
B10112,2,M-4,42395,33261,11048,65,0,0
B10112,3,M-3,41908,32401,21283,83,0,0
B10112,4,M-2,45612,23368,14199,63,0,0
B10112,5,M-1,45563,22899,16687,44,0,0
B10113,0,M-6,31419,15350,15955,48,0,0
B10113,1,M-5,36191,26149,5349,54,0,0
B10113,2,M-4,36014,23158,16229,52,0,0
B10113,3,M-3,31727,16771,13697,32,0,0
B10113,4,M-2,34915,17460,13506,70,0,0
B10113,5,M-1,33018,15483,4891,62,0,0
B10114,0,M-6,85792,40943,34895,80,0,0
B10114,1,M-5,85592,46970,32375,29,0,0
B10114,2,M-4,97807,69910,22868,60,0,0
B10114,3,M-3,100069,46165,21234,88,0,0
B10114,4,M-2,100085,64786,42545,27,0,0
B10114,5,M-1,96517,75306,10572,48,0,0
B10115,0,M-6,33975,23116,48148,88,0,0
B10115,1,M-5,34222,22964,45341,86,0,0
B10115,2,M-4,35479,24627,19946,43,0,0
B10115,3,M-3,31742,24119,34309,53,0,0
B10115,4,M-2,32320,24638,17690,30,0,0
B10115,5,M-1,31590,21325,43224,89,0,0
B10116,0,M-6,38922,27728,36616,41,0,0
B10116,1,M-5,39467,19585,47995,47,0,0
B10116,2,M-4,39723,21143,20904,52,0,0
B10116,3,M-3,38408,30512,11654,70,0,0
B10116,4,M-2,38241,30457,22859,25,0,0
B10116,5,M-1,42449,31776,7589,68,0,0
B10117,0,M-6,60436,40609,21714,85,0,0
B10117,1,M-5,62640,30364,7700,79,0,0
B10117,2,M-4,52819,24072,26968,31,0,0
B10117,3,M-3,60003,40102,18125,66,0,0
B10117,4,M-2,56789,41572,20930,80,0,0
B10117,5,M-1,53107,38339,18281,32,0,0
B10118,0,M-6,23781,18179,23180,26,0,0
B10118,1,M-5,25381,23104,5385,49,0,0
B10118,2,M-4,25851,13320,18353,66,0,0
B10118,3,M-3,24235,13810,33716,44,0,0
B10118,4,M-2,25408,14549,29639,76,0,0
B10118,5,M-1,26896,20969,12171,85,0,0
B10119,0,M-6,42705,27461,9299,73,0,0
B10119,1,M-5,44220,27834,11103,37,0,0
B10119,2,M-4,41567,28700,19429,43,0,0
B10119,3,M-3,43736,28615,17365,45,0,0
B10119,4,M-2,47554,37273,12605,82,0,0
B10119,5,M-1,44442,31619,18209,65,0,0
B10120,0,M-6,19175,8800,25679,62,0,0
B10120,1,M-5,19330,13162,6209,87,0,0
B10120,2,M-4,19697,14117,18044,46,0,0
B10120,3,M-3,19833,13584,27069,51,0,0
B10120,4,M-2,21323,12977,12620,30,0,0
B10120,5,M-1,23691,16511,3702,44,0,0
B10121,0,M-6,57486,40663,10069,30,0,0
B10121,1,M-5,61560,29000,5812,39,0,0
B10121,2,M-4,60413,31159,7831,38,0,0
B10121,3,M-3,58376,37050,24483,74,0,0
B10121,4,M-2,55702,33917,8923,57,0,0
B10121,5,M-1,63262,33312,13554,88,0,0
B10122,0,M-6,47742,36180,10120,38,0,0
B10122,1,M-5,48191,27549,10505,63,0,0
B10122,2,M-4,47695,23036,14708,70,0,0
B10122,3,M-3,45330,25243,22585,40,0,0
B10122,4,M-2,43836,20792,8540,83,0,0
B10122,5,M-1,42238,19195,14149,46,0,0
B10123,0,M-6,54647,42002,14849,46,0,0
B10123,1,M-5,61787,48246,13049,37,0,0
B10123,2,M-4,63965,44497,26884,32,0,0
B10123,3,M-3,69075,44783,25851,47,0,0
B10123,4,M-2,62220,28181,29192,34,0,0
B10123,5,M-1,72263,45751,13385,61,0,0
B10124,0,M-6,36558,18207,25487,70,1,0
B10124,1,M-5,33864,26840,18349,48,0,0
B10124,2,M-4,33184,30885,22729,84,0,0
B10124,3,M-3,29852,24878,6983,34,0,0
B10124,4,M-2,35192,29678,27757,49,0,0
B10124,5,M-1,32889,29599,40320,28,0,0
B10125,0,M-6,41881,29761,9243,58,0,0
B10125,1,M-5,46227,24044,13761,43,0,0
B10125,2,M-4,40288,26431,11629,42,0,1
B10125,3,M-3,42144,30763,13450,77,0,0
B10125,4,M-2,39479,21682,6972,50,0,0
B10125,5,M-1,42479,19622,16962,67,0,0
B10126,0,M-6,28275,18154,34178,84,0,0
B10126,1,M-5,24254,13952,3721,73,0,0
B10126,2,M-4,25820,16451,23047,26,0,0
B10126,3,M-3,23995,12089,17132,33,0,0
B10126,4,M-2,25903,18863,8873,56,0,0
B10126,5,M-1,25638,14428,26655,53,0,0
B10127,0,M-6,71099,48250,7222,52,0,0
B10127,1,M-5,61618,46879,7916,38,0,0
B10127,2,M-4,70473,39843,25774,84,0,0
B10127,3,M-3,61140,38075,27011,61,0,0
B10127,4,M-2,69226,51383,27057,47,0,0
B10127,5,M-1,62589,37283,25312,85,0,0
B10128,0,M-6,25800,20080,4930,85,0,0
B10128,1,M-5,23174,18600,28632,83,0,0
B10128,2,M-4,25971,17447,12209,48,0,0
B10128,3,M-3,24088,21305,10327,83,0,0
B10128,4,M-2,22603,16290,5830,47,0,0
B10128,5,M-1,22652,20959,18109,30,0,0
B10129,0,M-6,16339,14906,4210,25,0,0
B10129,1,M-5,16280,15067,3276,41,0,0
B10129,2,M-4,15275,9452,9507,65,0,0
B10129,3,M-3,14518,11318,17327,77,0,0
B10129,4,M-2,15035,7700,13012,45,0,0
B10129,5,M-1,13819,7454,10881,53,0,0
B10130,0,M-6,17950,16427,27911,26,0,0
B10130,1,M-5,20457,17471,16589,75,0,0
B10130,2,M-4,20326,15056,11883,38,0,0
B10130,3,M-3,21925,10223,22671,49,0,0
B10130,4,M-2,22911,11209,4354,85,0,0
B10130,5,M-1,19946,13997,18386,60,1,0
B10131,0,M-6,18222,14487,28007,33,0,0
B10131,1,M-5,19913,18108,25758,48,0,0
B10131,2,M-4,18265,13306,20711,32,0,0
B10131,3,M-3,20193,18157,17547,65,0,0
B10131,4,M-2,20640,9755,21413,48,0,0
B10131,5,M-1,18668,12217,13826,79,0,0
B10132,0,M-6,49327,38768,16494,76,0,0
B10132,1,M-5,42072,31191,5759,38,0,0
B10132,2,M-4,51920,33743,20510,58,0,0
B10132,3,M-3,51958,28744,7510,70,0,0
B10132,4,M-2,53189,32208,14248,42,0,0
B10132,5,M-1,54487,43457,20500,32,0,0
B10133,0,M-6,38312,29310,36011,60,0,0
B10133,1,M-5,37947,21230,55494,83,0,0
B10133,2,M-4,42894,28302,27970,41,0,0
B10133,3,M-3,41292,22219,55141,67,0,0
B10133,4,M-2,41786,27121,10939,82,0,0
B10133,5,M-1,47290,41710,36182,69,0,0
B10134,0,M-6,50244,27911,10533,75,0,0
B10134,1,M-5,51212,27929,8199,75,0,0
B10134,2,M-4,55607,27576,21736,42,0,0
B10134,3,M-3,49448,23531,21332,74,0,0
B10134,4,M-2,53006,24126,23705,64,0,0
B10134,5,M-1,50158,35489,22879,37,0,0
B10135,0,M-6,97039,52775,17382,61,0,1
B10135,1,M-5,91759,57343,45780,40,0,0
B10135,2,M-4,92880,57497,30463,73,0,0
B10135,3,M-3,99680,76996,25576,30,0,0
B10135,4,M-2,89656,40773,29143,32,0,0
B10135,5,M-1,92553,69823,13765,82,0,0
B10136,0,M-6,55379,32737,11690,60,0,0
B10136,1,M-5,56391,26905,9320,72,0,0
B10136,2,M-4,52832,28636,8160,76,0,0
B10136,3,M-3,56855,40828,13437,75,0,0
B10136,4,M-2,57535,31474,24488,81,0,0
B10136,5,M-1,59034,36346,9684,75,0,0
B10137,0,M-6,15766,9247,18087,66,0,0
B10137,1,M-5,17686,16764,19512,42,0,0
B10137,2,M-4,16988,12505,2681,71,0,0
B10137,3,M-3,19112,14406,13273,36,0,0
B10137,4,M-2,20801,16095,15548,31,1,0
B10137,5,M-1,19864,15027,19738,70,0,0
B10138,0,M-6,38795,24722,8751,72,0,0
B10138,1,M-5,39944,34697,39787,83,0,0
B10138,2,M-4,40374,33426,11598,28,0,0
B10138,3,M-3,45801,24687,12023,45,0,0
B10138,4,M-2,42484,23116,53132,36,0,0
B10138,5,M-1,44022,35164,18889,56,0,0
B10139,0,M-6,57845,30962,23337,64,0,0
B10139,1,M-5,59020,34846,6956,85,0,0
B10139,2,M-4,57098,44374,28217,32,0,0
B10139,3,M-3,60467,32911,19840,63,0,0
B10139,4,M-2,58256,29608,13201,63,0,0
B10139,5,M-1,66038,41831,28807,61,0,0
B10140,0,M-6,66599,35332,23149,27,0,0
B10140,1,M-5,70729,34126,19572,36,0,0
B10140,2,M-4,69335,38750,28561,56,0,0
B10140,3,M-3,71832,56335,13258,50,0,0
B10140,4,M-2,76599,37323,32603,47,0,0
B10140,5,M-1,80824,54924,20202,77,0,0
B10141,0,M-6,49307,25212,16823,33,0,0
B10141,1,M-5,47754,29737,24489,47,0,0
B10141,2,M-4,52022,34649,25047,83,0,0
B10141,3,M-3,58145,42862,17553,27,0,0
B10141,4,M-2,52680,24412,18416,72,0,0
B10141,5,M-1,59105,28689,16344,72,0,0
B10142,0,M-6,45694,27669,13158,73,0,0
B10142,1,M-5,43439,30155,17058,41,0,0
B10142,2,M-4,40855,30572,22505,66,0,0
B10142,3,M-3,44576,25446,8456,89,0,0
B10142,4,M-2,41875,23121,10448,68,0,0
B10142,5,M-1,38016,25421,7702,47,0,0
B10143,0,M-6,25888,19018,22006,30,0,0
B10143,1,M-5,27490,22582,38510,67,0,0
B10143,2,M-4,29497,26008,37178,35,0,0
B10143,3,M-3,29375,26065,10110,85,0,0
B10143,4,M-2,33760,20639,14832,83,0,0
B10143,5,M-1,30226,20571,12910,64,0,0
B10144,0,M-6,38833,23596,8019,42,0,0
B10144,1,M-5,36338,18133,12185,26,0,0
B10144,2,M-4,42955,27802,15217,44,0,0
B10144,3,M-3,41499,26919,8759,71,1,0
B10144,4,M-2,41018,20675,16660,33,0,0
B10144,5,M-1,40356,30295,8010,39,0,0
B10145,0,M-6,25210,23690,12276,43,0,0
B10145,1,M-5,28667,23411,35621,83,0,0
B10145,2,M-4,25688,15449,10197,40,0,0
B10145,3,M-3,29586,20374,6276,82,0,0
B10145,4,M-2,25944,21923,5372,56,0,0
B10145,5,M-1,28556,19647,6333,63,0,0
B10146,0,M-6,77915,39746,13585,68,0,0
B10146,1,M-5,76445,48219,24102,63,0,0
B10146,2,M-4,77537,54606,15941,42,0,0
B10146,3,M-3,85305,63301,20672,44,0,0
B10146,4,M-2,81670,60454,18826,45,0,0
B10146,5,M-1,78752,56460,8514,86,0,0
B10147,0,M-6,42773,30667,8644,59,0,0
B10147,1,M-5,39679,18159,17298,29,0,0
B10147,2,M-4,42976,30040,9545,80,0,0
B10147,3,M-3,43131,26139,19202,36,0,0
B10147,4,M-2,38896,23776,9867,69,0,0
B10147,5,M-1,39957,21552,16885,26,0,0
B10148,0,M-6,35588,26279,12351,34,0,0
B10148,1,M-5,33937,16984,28365,86,0,0
B10148,2,M-4,33099,17001,19772,29,0,0
B10148,3,M-3,40412,36946,34162,38,0,0
B10148,4,M-2,36179,34208,14402,84,0,0
B10148,5,M-1,42136,19536,44362,86,0,0
B10149,0,M-6,43644,26816,5201,63,0,0
B10149,1,M-5,43317,30710,9773,65,0,0
B10149,2,M-4,47850,28554,7642,58,0,0
B10149,3,M-3,40842,29949,16532,48,0,0
B10149,4,M-2,46505,33730,5039,38,0,0
B10149,5,M-1,41015,23814,19641,65,0,0
B10150,0,M-6,23586,18411,23058,85,0,0
B10150,1,M-5,22223,20068,16230,28,0,0
B10150,2,M-4,23539,12737,7725,27,0,0
B10150,3,M-3,27109,14394,14034,62,0,0
B10150,4,M-2,26063,16210,24792,78,0,0
B10150,5,M-1,27106,18325,10251,65,0,0
B10151,0,M-6,51506,28385,8371,87,0,0
B10151,1,M-5,51706,33344,39823,52,0,0
B10151,2,M-4,52954,32353,53114,44,1,0
B10151,3,M-3,49093,39479,49560,38,0,0
B10151,4,M-2,56632,42304,9561,74,0,0
B10151,5,M-1,50633,34960,15777,88,0,0
B10152,0,M-6,56642,38182,12800,68,0,0
B10152,1,M-5,51209,29437,5814,71,0,0
B10152,2,M-4,55219,36170,10424,53,0,0
B10152,3,M-3,54205,43313,23800,56,0,0
B10152,4,M-2,59603,38621,18943,81,0,0
B10152,5,M-1,61854,28746,7912,79,0,0
B10153,0,M-6,57624,32315,11680,84,0,0
B10153,1,M-5,48804,28898,18319,66,0,0
B10153,2,M-4,56355,29347,23240,56,0,0
B10153,3,M-3,52289,31542,12849,35,0,0
B10153,4,M-2,50885,23182,9241,45,0,0
B10153,5,M-1,55011,37122,11477,61,0,0
B10154,0,M-6,77810,38677,32358,89,0,0
B10154,1,M-5,67351,42996,11042,88,0,0
B10154,2,M-4,74618,46831,21158,45,0,0
B10154,3,M-3,74585,49333,28282,71,0,0
B10154,4,M-2,71957,46335,36006,55,0,0
B10154,5,M-1,70626,33097,25328,57,0,0
B10155,0,M-6,54694,37732,21815,49,0,0
B10155,1,M-5,51394,38368,8954,45,0,0
B10155,2,M-4,47462,28507,10381,30,0,0
B10155,3,M-3,47427,24672,12432,67,0,0
B10155,4,M-2,44799,27243,7114,41,0,0
B10155,5,M-1,51607,24323,16691,69,0,0
B10156,0,M-6,25744,22023,31377,70,0,0
B10156,1,M-5,26071,13020,18979,68,0,0
B10156,2,M-4,24186,17261,20736,59,0,0
B10156,3,M-3,25212,18233,8837,45,0,0
B10156,4,M-2,26153,14359,32476,52,0,0
B10156,5,M-1,26748,13139,3204,31,0,0
B10157,0,M-6,28907,26337,34099,71,0,0
B10157,1,M-5,34672,20972,45800,67,0,0
B10157,2,M-4,36604,23961,3924,78,0,0
B10157,3,M-3,34648,30190,11996,75,0,0
B10157,4,M-2,35400,16115,34645,27,0,0
B10157,5,M-1,41033,21109,34509,29,0,0
B10158,0,M-6,33010,25715,23776,81,0,0
B10158,1,M-5,31514,18054,27911,61,1,0
B10158,2,M-4,31397,29264,6160,69,0,0
B10158,3,M-3,32536,23333,32061,36,0,0
B10158,4,M-2,35267,22401,10160,31,0,0
B10158,5,M-1,30089,19275,29485,77,0,0
B10159,0,M-6,32714,27547,19425,55,0,0
B10159,1,M-5,35315,29877,19928,44,0,0
B10159,2,M-4,33835,23181,27339,54,0,0
B10159,3,M-3,39156,36332,41776,51,0,0
B10159,4,M-2,35596,22028,42650,67,0,0
B10159,5,M-1,42976,28618,45001,26,0,0
B10160,0,M-6,42912,33554,11475,53,0,0
B10160,1,M-5,41934,21713,23502,49,0,0
B10160,2,M-4,37930,17447,39268,78,0,0
B10160,3,M-3,44880,33321,13281,83,0,0
B10160,4,M-2,45985,42458,33040,82,0,0
B10160,5,M-1,46915,41906,7484,33,0,0
B10161,0,M-6,34582,18898,16864,30,0,0
B10161,1,M-5,35395,27817,41500,84,0,0
B10161,2,M-4,37737,33884,4700,33,0,0
B10161,3,M-3,36447,20829,11947,29,0,0
B10161,4,M-2,34561,19647,7728,29,0,0
B10161,5,M-1,35006,28644,19662,84,0,0
B10162,0,M-6,15738,14700,6943,74,0,0
B10162,1,M-5,14231,6851,8898,72,0,0
B10162,2,M-4,16293,13994,3315,74,0,0
B10162,3,M-3,16937,7723,17351,30,0,0
B10162,4,M-2,16851,15303,9263,69,0,0
B10162,5,M-1,17484,8444,7170,79,0,0
B10163,0,M-6,69680,32988,17239,55,0,0
B10163,1,M-5,63386,33741,35885,77,0,0
B10163,2,M-4,67409,30640,16780,35,0,0
B10163,3,M-3,72789,50182,20418,32,0,0
B10163,4,M-2,67885,37246,29312,77,0,0
B10163,5,M-1,81213,47051,36699,29,0,0
B10164,0,M-6,22188,19127,22720,87,0,0
B10164,1,M-5,23322,11899,25473,72,0,0
B10164,2,M-4,22276,18922,11297,76,0,0
B10164,3,M-3,24193,20789,2761,41,0,0
B10164,4,M-2,23610,10923,22902,74,0,0
B10164,5,M-1,24054,16416,31018,34,0,0
B10165,0,M-6,35570,20644,15837,66,1,0
B10165,1,M-5,34523,16441,46070,39,0,0
B10165,2,M-4,32153,17989,15506,34,0,0
B10165,3,M-3,39370,27571,20028,74,0,0
B10165,4,M-2,39208,18021,42196,56,0,0
B10165,5,M-1,40509,32349,31402,27,0,0
B10166,0,M-6,53143,30003,25000,64,0,0
B10166,1,M-5,50142,31193,16424,43,0,0
B10166,2,M-4,58299,43728,10098,65,0,0
B10166,3,M-3,56550,42324,17607,80,0,0
B10166,4,M-2,56537,43847,11210,49,0,0
B10166,5,M-1,51984,26295,6148,38,0,0
B10167,0,M-6,32209,23564,43689,61,0,0
B10167,1,M-5,37846,32017,37073,73,0,0
B10167,2,M-4,35707,17647,20781,78,0,0
B10167,3,M-3,38571,24555,45786,72,0,0
B10167,4,M-2,39479,24096,33506,51,0,0
B10167,5,M-1,40732,25908,49608,74,0,0
B10168,0,M-6,20834,9381,25953,57,0,0
B10168,1,M-5,21047,10990,4446,86,0,0
B10168,2,M-4,22246,14528,26896,60,0,0
B10168,3,M-3,22134,18975,2994,27,0,0
B10168,4,M-2,22825,12391,25430,29,0,0
B10168,5,M-1,24067,22275,14872,48,0,0
B10169,0,M-6,23807,13727,6197,58,0,0
B10169,1,M-5,21844,14764,29633,27,0,0
B10169,2,M-4,24437,16210,24323,87,0,0
B10169,3,M-3,22459,15521,10381,50,0,0
B10169,4,M-2,26348,20471,8075,49,0,0
B10169,5,M-1,24687,13867,30016,62,0,0
B10170,0,M-6,41773,23470,8255,56,0,0
B10170,1,M-5,37367,25500,12178,38,0,0
B10170,2,M-4,37335,24027,14666,80,0,0
B10170,3,M-3,36811,25159,18525,34,0,0
B10170,4,M-2,42695,26351,20733,29,0,0
B10170,5,M-1,38152,25540,11095,65,0,0
B10171,0,M-6,19742,13231,10454,81,0,0
B10171,1,M-5,22221,11771,10389,46,0,0
B10171,2,M-4,20839,10773,10791,37,0,0
B10171,3,M-3,21429,14714,4666,63,0,0
B10171,4,M-2,23095,11915,7619,76,0,0
B10171,5,M-1,23873,16494,3884,69,0,0
B10172,0,M-6,14411,8188,6071,43,0,0
B10172,1,M-5,16254,8625,6029,62,0,0
B10172,2,M-4,16201,10424,7573,34,0,0
B10172,3,M-3,17690,9921,3262,77,0,0
B10172,4,M-2,19182,9996,6015,87,0,0
B10172,5,M-1,17005,12059,8531,42,0,0
B10173,0,M-6,49766,28407,12644,56,0,0
B10173,1,M-5,53347,40982,6802,41,0,0
B10173,2,M-4,48438,28012,24990,56,0,0
B10173,3,M-3,47973,35921,17935,63,0,0
B10173,4,M-2,54737,40838,24630,48,0,0
B10173,5,M-1,54397,26192,23362,31,0,0
B10174,0,M-6,19431,11132,7164,32,0,0
B10174,1,M-5,19843,15280,23631,29,0,0
B10174,2,M-4,20936,9427,15282,76,0,0
B10174,3,M-3,22810,14770,17576,51,0,0
B10174,4,M-2,22708,21142,28996,48,0,0
B10174,5,M-1,23650,19137,23484,73,0,0
B10175,0,M-6,64414,40410,6915,31,0,0
B10175,1,M-5,68893,44543,8208,58,0,0
B10175,2,M-4,66095,38331,18498,46,0,0
B10175,3,M-3,64566,36895,15272,48,0,0
B10175,4,M-2,65596,42963,30025,74,0,0
B10175,5,M-1,59790,37661,24271,60,0,0
B10176,0,M-6,19420,17445,7999,26,0,0
B10176,1,M-5,19139,11753,15458,57,0,0
B10176,2,M-4,20210,13184,27156,44,0,0
B10176,3,M-3,20897,10516,5935,39,0,0
B10176,4,M-2,20734,18461,8594,83,0,0
B10176,5,M-1,21446,17128,15379,51,0,0
B10177,0,M-6,18540,8345,36508,76,0,0
B10177,1,M-5,24517,21136,20721,42,0,0
B10177,2,M-4,23962,20809,5428,64,0,0
B10177,3,M-3,25324,17250,33946,35,0,0
B10177,4,M-2,31223,22088,20943,39,0,0
B10177,5,M-1,30502,19725,15180,35,0,0
B10178,0,M-6,25201,13409,11385,31,0,0
B10178,1,M-5,25993,16045,4135,34,0,0
B10178,2,M-4,24949,17407,12333,38,0,0
B10178,3,M-3,23959,11242,2995,48,0,0
B10178,4,M-2,25478,19298,14395,31,0,0
B10178,5,M-1,28480,26618,9686,34,0,0
B10179,0,M-6,63576,41519,20991,60,0,0
B10179,1,M-5,68751,51517,31473,50,0,0
B10179,2,M-4,69606,35641,24257,25,0,0
B10179,3,M-3,67130,37933,13268,56,0,0
B10179,4,M-2,64007,49662,26263,35,0,0
B10179,5,M-1,68119,36783,11026,52,0,0
B10180,0,M-6,70865,49186,35955,73,0,0
B10180,1,M-5,75342,58528,30226,61,0,0
B10180,2,M-4,70970,39940,18148,83,0,0
B10180,3,M-3,65804,33944,24073,26,0,0
B10180,4,M-2,75904,44054,17264,73,0,0
B10180,5,M-1,67107,37601,20922,33,0,0
B10181,0,M-6,26177,18865,30084,77,0,0
B10181,1,M-5,25980,19191,24660,44,0,0
B10181,2,M-4,25807,15453,31243,73,0,0
B10181,3,M-3,23023,20937,15974,67,0,0
B10181,4,M-2,24000,11425,4681,86,0,0
B10181,5,M-1,25415,12794,17799,55,0,0
B10182,0,M-6,33938,26880,9562,39,0,0
B10182,1,M-5,36815,27143,33202,71,0,0
B10182,2,M-4,37305,17044,8377,38,0,0
B10182,3,M-3,33694,27365,39295,81,0,0
B10182,4,M-2,36240,23757,33551,69,0,0
B10182,5,M-1,38393,21146,32436,38,0,0
B10183,0,M-6,29237,27156,52705,80,0,0
B10183,1,M-5,34315,31302,52206,65,0,0
B10183,2,M-4,40326,18214,54130,46,0,0
B10183,3,M-3,41319,30037,33709,25,0,0
B10183,4,M-2,40184,20262,20034,74,0,0
B10183,5,M-1,43528,37099,34662,65,0,0
B10184,0,M-6,12342,10465,15548,31,0,0
B10184,1,M-5,11630,6567,10522,25,0,0
B10184,2,M-4,12478,11447,13386,61,0,0
B10184,3,M-3,11560,9473,17052,62,0,0
B10184,4,M-2,13204,7213,14498,40,0,0
B10184,5,M-1,11965,6457,14578,37,0,0
B10185,0,M-6,42766,30276,16709,80,0,0
B10185,1,M-5,48723,28655,19185,71,0,0
B10185,2,M-4,52457,24576,9165,81,0,0
B10185,3,M-3,53541,28600,6414,80,0,0
B10185,4,M-2,52160,24826,16826,30,0,0
B10185,5,M-1,53162,25663,10900,60,0,0
B10186,0,M-6,24108,18342,3666,49,0,0
B10186,1,M-5,22527,15033,3168,63,0,0
B10186,2,M-4,22013,12782,9904,47,0,0
B10186,3,M-3,23318,14707,18204,59,0,0
B10186,4,M-2,23268,17021,9603,34,0,0
